,Unnamed: 0,ID,ProdID,Rating,ReviewCount,Category,Brand,Name,ImageURL,Description,Tags
401,413,721,381,0.0,0.0,"health, superfoods, cleanses, liver, cleanse","yerba, prima",Stash Tea Holiday Flavor Sampler Gift Box (40 Count),https://m.media-amazon.com/images/I/81mgbi+EFqL._SL1500_.jpg,"milk, thistle, extra, strength","health, superfoods, cleanses, liver, cleanse, yerba, prima, milk, thistle, extra, strength"
402,414,6,3532620,5.0,1.0,"beauty, makeup, eye, makeup, brows, eyebrow, powder",nyc,"Treat Dispensing Balls for Medium Dogs and Cat Treat Dispenser Toy Interactive for Self-Play Improves Oral Hygiene, Mental Simulation, and Bordem Buster, Simple and Effective Food Toy (3.6 x 3.6 in)",https://m.media-amazon.com/images/I/71K0bAUaZWL._AC_SL1500_.jpg,"mosaic, color, coordinated, eyeshadow, shades, create, array, combinations, nycs, color, wheel, mosaic, eye, powder, 6, pan, long, lasting, eye, powder, intense, colors, mixed, create, unique, looks, define, highlight, contour, blended, color, use, shades, separately, endless, possibilities, 6, blendable, eye, shadow, shades, blended, 1, color, eye, brightener, oil, free, ophthalmologist, tested, fragrance, free, animal","beauty, makeup, eye, makeup, brows, eyebrow, powder, nyc, mosaic, color, coordinated, eyeshadow, shades, create, array, combinations, nycs, color, wheel, mosaic, eye, powder, 6, pan, long, lasting, eye, powder, intense, colors, mixed, create, unique, looks, define, highlight, contour, blended, color, use, shades, separately, endless, possibilities, 6, blendable, eye, shadow, shades, blended, 1, color, eye, brightener, oil, free, ophthalmologist, tested, fragrance, free, animal"
403,415,8,67,0.0,0.0,"personal, care, incontinence, incontinence",covidien,"Blue Buffalo Blue Bits Natural Soft-Moist Training Dog Treats, Chicken & Beef Recipes 19-oz Bag Variety Pack, 2 Count",https://m.media-amazon.com/images/I/81WAQ3yT-aL._AC_SL1500_.jpg,"underpads, cardinal, health, incorporate, excellent, absorbency, comfort, moisture, control, 30, x, 36, inch, pack, 12, heavy, absorbency, polypropylene, backsheet, protects, leakage, contains, super, absorbent, polymer, maximum, fluid, retention, reducing, odor, keeping, wetness, away, skin, wings, heavy, absorbency, underpad, 959, 30x36, inch, pack, 12, beige","personal, care, incontinence, incontinence, covidien, underpads, cardinal, health, incorporate, excellent, absorbency, comfort, moisture, control, 30, x, 36, inch, pack, 12, heavy, absorbency, polypropylene, backsheet, protects, leakage, contains, super, absorbent, polymer, maximum, fluid, retention, reducing, odor, keeping, wetness, away, skin, wings, heavy, absorbency, underpad, 959, 30x36, inch, pack, 12, beige"
404,416,2271891,6,0.0,0.0,"beauty, hair, care, hair, color, red, hair, dye","dark, lovely","Jolly Pets Tug-n-Toss - Heavy Duty Chew Ball w/ Handle (Red, 8"")",https://m.media-amazon.com/images/I/71R69vIkr-L._AC_SL1500_.jpg,"pack, 4, pack, 4, upc, 072790003769, 1, permanent, haircolor, brand, ethnic, market, active, ingredients, maximum, moisturizing, developer, creme, water, aqua, hydrogen, peroxide, cetearyl, alcohol, carboxamide, mea, glycerin, pentasodium, pentetate, sodium, stannate, tetrasodium, pyrophosphate, maximum, moisturizing, permanent, shampoo, hair, colour, water, aqua, carboxamide, mea, propylene, glycol, hexylene, glycol, oleamine, oleyl, alcohol, oleyl, ether, oleyl, ether, alcohol, denat, ammonium, hydroxide, oleic, acid, sodium, diethylaminopropyl, cocoaspartamide, ethanolamine, p, aminophenol, fragrance, parfum, pentasodium, pentetate, ammonium, acetate, 2, hydroxyethylaminophenol, sodium, metabisulfite, 4, hydroxytoluene, erythorbic, acid, rice, bran, oil, oryza, sativa, o, aminophenol, phenyl, methyl, pyrazolone, 6, hydroxyindole, hydrolyzed, rice, protein, conditioning, shampoo, water, aqua, cocamidopropyl, betaine, sodium, laureth, sulfate, cocamide, mea, polysorbate, 20, phenoxyethanol, fragrance, parfum, methylparaben, potassium, sorbate, glycol, stearate, aloe, barbadensis, gel, disodium, edta, citric, acid, tocopheryl, acetate, ext, violet, 2, ci, 60730, ultracholesterol, conditioning, treatment, water, aqua, cetearyl, alcohol, mineral, oil, paraffinum, liquidum, dicetyldimonium, chloride, hydrogenated, castor, oil, propylene, glycol, phenoxyethanol, propylene, glycol, dicaprylate, dicaprate, fragrance, parfum, methylparaben, ethylparaben, butylparaben, isobutylparaben, propylparaben, yellow, 5, ci, 19140, tocopheryl, acetate, panthenol, cholesterol, uses, dark, lovely, hair, colour, enhanced, new, fade, resistant, colour, technology, new, formulation, designed, help, improve, colour, resilience, maintaining, radiant, colour, love, formulated, women, colour, dark, lovely, introduces, generation, 2000, hair, colour, technology, featuring, quadro, conditioning, advanced, 4, step, conditioning, system, gives, hair, maximum, moisturization, delivers, vibrant, true, colour, 1, maximum, moisturizing, permanent, shampoo, hair, colour, helps, maintain, hairs, natural, moisturization, 2, maximum, moisturizing, developer, creme, synergy, hair, colour, helps, moisturize, protect, colouring, process, 3, conditioning, shampoo, removes, hair, colour, residue, maintaining, vibrance, shade, 4, ultracholesterol, deeply, conditions, helps, strengthen, seals, natural, sheen, plus, ve, improved, colouring, experience, pleasant, scent, mess, liquid, gel, formula, lovely, true, maximum, moisturizing, hair, colour, dark, lovely, hair, colour, results, combination, current, hair, colour, shade, need, purchase, hair, colouring, kits, long, hair, dark, lovely, permanent, hair, colour, features, instruction, guide, gloves, maximum, moisturizing, permanent, shampoo, hair, colour, maximum, moisturizing, developer, creme, applicator, bottle, conditioning, shampoo, ultracholesterol, conditioning, treatment","beauty, hair, care, hair, color, red, hair, dye, dark, lovely, pack, 4, pack, 4, upc, 072790003769, 1, permanent, haircolor, brand, ethnic, market, active, ingredients, maximum, moisturizing, developer, creme, water, aqua, hydrogen, peroxide, cetearyl, alcohol, carboxamide, mea, glycerin, pentasodium, pentetate, sodium, stannate, tetrasodium, pyrophosphate, maximum, moisturizing, permanent, shampoo, hair, colour, water, aqua, carboxamide, mea, propylene, glycol, hexylene, glycol, oleamine, oleyl, alcohol, oleyl, ether, oleyl, ether, alcohol, denat, ammonium, hydroxide, oleic, acid, sodium, diethylaminopropyl, cocoaspartamide, ethanolamine, p, aminophenol, fragrance, parfum, pentasodium, pentetate, ammonium, acetate, 2, hydroxyethylaminophenol, sodium, metabisulfite, 4, hydroxytoluene, erythorbic, acid, rice, bran, oil, oryza, sativa, o, aminophenol, phenyl, methyl, pyrazolone, 6, hydroxyindole, hydrolyzed, rice, protein, conditioning, shampoo, water, aqua, cocamidopropyl, betaine, sodium, laureth, sulfate, cocamide, mea, polysorbate, 20, phenoxyethanol, fragrance, parfum, methylparaben, potassium, sorbate, glycol, stearate, aloe, barbadensis, gel, disodium, edta, citric, acid, tocopheryl, acetate, ext, violet, 2, ci, 60730, ultracholesterol, conditioning, treatment, water, aqua, cetearyl, alcohol, mineral, oil, paraffinum, liquidum, dicetyldimonium, chloride, hydrogenated, castor, oil, propylene, glycol, phenoxyethanol, propylene, glycol, dicaprylate, dicaprate, fragrance, parfum, methylparaben, ethylparaben, butylparaben, isobutylparaben, propylparaben, yellow, 5, ci, 19140, tocopheryl, acetate, panthenol, cholesterol, uses, dark, lovely, hair, colour, enhanced, new, fade, resistant, colour, technology, new, formulation, designed, help, improve, colour, resilience, maintaining, radiant, colour, love, formulated, women, colour, dark, lovely, introduces, generation, 2000, hair, colour, technology, featuring, quadro, conditioning, advanced, 4, step, conditioning, system, gives, hair, maximum, moisturization, delivers, vibrant, true, colour, 1, maximum, moisturizing, permanent, shampoo, hair, colour, helps, maintain, hairs, natural, moisturization, 2, maximum, moisturizing, developer, creme, synergy, hair, colour, helps, moisturize, protect, colouring, process, 3, conditioning, shampoo, removes, hair, colour, residue, maintaining, vibrance, shade, 4, ultracholesterol, deeply, conditions, helps, strengthen, seals, natural, sheen, plus, ve, improved, colouring, experience, pleasant, scent, mess, liquid, gel, formula, lovely, true, maximum, moisturizing, hair, colour, dark, lovely, hair, colour, results, combination, current, hair, colour, shade, need, purchase, hair, colouring, kits, long, hair, dark, lovely, permanent, hair, colour, features, instruction, guide, gloves, maximum, moisturizing, permanent, shampoo, hair, colour, maximum, moisturizing, developer, creme, applicator, bottle, conditioning, shampoo, ultracholesterol, conditioning, treatment"
405,417,23,675,5.0,1.0,"health, superfoods, cleanses, superfoods, superfoods",germa,"Jolly Pets Tug-n-Toss - Heavy Duty Chew Ball w/ Handle (Red, 8"")",https://m.media-amazon.com/images/I/71R69vIkr-L._AC_SL1500_.jpg,"germa, aloe, vera, sabila, 5000, mg, 90, softgelsgerma, aloe, vera, sabila, 5000, mg, 90, softgels","health, superfoods, cleanses, superfoods, superfoods, germa, germa, aloe, vera, sabila, 5000, mg, 90, softgelsgerma, aloe, vera, sabila, 5000, mg, 90, softgels"
406,418,282,1,0.0,31.0,"household, essentials, cleaning, supplies, cleaning, tools, cleaning, gloves",casabella,"EXPO 86074 Low-Odor Dry Erase Markers, Fine Point, Assorted Colors, 4-Count",https://m.media-amazon.com/images/I/81S7j4+YEML._AC_SL1500_.jpg,"new, improved, waterblock, premium, gloves, casabella, house, cleaning, staple, tapered, perfect, fit, allowing, dexterity, tactile, control, new, double, cuff, catches, water, rolls, arm, prevent, sleeves, arms, getting, wet, lined, cotton, flock, embossed, texture, gloves, help, grip, slippery, objects, better, durable, long, lasting, 100, latex, pink, gloves, leave, hands, pleasant, fragrance, instead, lingering, latex, smell, gloves, great, addition, dishwashing, car, washing, bath, cleaning, oven, cleaning, chore, home, casabella, created, novel, idea, housewares, cleaning, products, great, looking, fun, functional, time, radical, concept, 1980s, today, embraced, worldwide, invest, resources, creative, process, examine, everyday, tasks, design, ergonomic, good, looking, tools, casabella, waterblock, premium, gloves, pink, small, 100, latex, cotton, lining, set, 2, double, cuff, tired, wrinkled, hands, washing, dishes, slip, protective, casabella, waterblock, gloves, dishwashing, wet, chores, hassle, non, toxic, pink, gloves, ideal, addition, clean, routine, cleaning, style, comfy, 100, cotton, flock, lining, easy, easy, time, durable, 100, natural, latex, allows, hands, breathe, leaving, hands, dry, job, wet, hands, sleeves, arms, water, stop, glove, cuff, catches, liquids, crease, protect, hands, arms, water, seeping, casabella, created, 25, years, ago, idea, housewares, cleaning, products, great, looking, fun, functional, time, 1985, founder, bruce, kaminstein, traveled, italy, housewares, trade, fell, mop, basic, item, designed, high, quality, materials, decided, buy, 20, foot, container, mops, sell, hardware, store, new, york, city, product, huge, success, started, adventure, later, casabella, strive, deliver, products, attractive, intuitive, extraordinarily, functional, today, design, products, house, manufacture, worldwide, casabella, team, invests, time, examine, everyday, tasks, produce, ergonomic, good, looking, tools, tools, products, created, received, numerous, design, awards, industry, recognition, beautiful, design, high, quality, workmanship, years, designing, products, focus, function, ethical, business, practices, built, casabella, target, help, household, consumer, sleek, practical, products, areas, home, kitchen, bathroom, living, room, bedroom, bathroom, website, videos, fun, suggestions, accomplish, cleaning, house, casabella, cares, casabella, proud, member, rockland, county, ny, community, employ, 70, people, local, surrounding, areas, community, donating, percentage, web, sales, charitable, organizations, like, sisters, place, sponsoring, activities, feeding, children, sisters, place, casabella, takes, social, responsibility, seriously, donate, percentage, website, purchase, end, domestic, violence, peace, home, possible, primary, focus, charitable, giving, purchase, makes, difference, thank, support, partnership, place, long, strong, roots, visit, sisters, place, information, mission, work, people, funds, education, direct, support, legal, services, advocacy, aimed, eliminating, intimate, partner, violence, human, trafficking, feeding, children, casabella, help, hungry, families, sponsoring, programs, like, hunger, project, feeding, children, supplies, hot, meal, children, need, grateful, blessings, reach, help, local, community, national, level, information, visit, check, social, media, creative, simple, cleaning, ideas, facebook, instagram, pinterest","household, essentials, cleaning, supplies, cleaning, tools, cleaning, gloves, casabella, new, improved, waterblock, premium, gloves, casabella, house, cleaning, staple, tapered, perfect, fit, allowing, dexterity, tactile, control, new, double, cuff, catches, water, rolls, arm, prevent, sleeves, arms, getting, wet, lined, cotton, flock, embossed, texture, gloves, help, grip, slippery, objects, better, durable, long, lasting, 100, latex, pink, gloves, leave, hands, pleasant, fragrance, instead, lingering, latex, smell, gloves, great, addition, dishwashing, car, washing, bath, cleaning, oven, cleaning, chore, home, casabella, created, novel, idea, housewares, cleaning, products, great, looking, fun, functional, time, radical, concept, 1980s, today, embraced, worldwide, invest, resources, creative, process, examine, everyday, tasks, design, ergonomic, good, looking, tools, casabella, waterblock, premium, gloves, pink, small, 100, latex, cotton, lining, set, 2, double, cuff, tired, wrinkled, hands, washing, dishes, slip, protective, casabella, waterblock, gloves, dishwashing, wet, chores, hassle, non, toxic, pink, gloves, ideal, addition, clean, routine, cleaning, style, comfy, 100, cotton, flock, lining, easy, easy, time, durable, 100, natural, latex, allows, hands, breathe, leaving, hands, dry, job, wet, hands, sleeves, arms, water, stop, glove, cuff, catches, liquids, crease, protect, hands, arms, water, seeping, casabella, created, 25, years, ago, idea, housewares, cleaning, products, great, looking, fun, functional, time, 1985, founder, bruce, kaminstein, traveled, italy, housewares, trade, fell, mop, basic, item, designed, high, quality, materials, decided, buy, 20, foot, container, mops, sell, hardware, store, new, york, city, product, huge, success, started, adventure, later, casabella, strive, deliver, products, attractive, intuitive, extraordinarily, functional, today, design, products, house, manufacture, worldwide, casabella, team, invests, time, examine, everyday, tasks, produce, ergonomic, good, looking, tools, tools, products, created, received, numerous, design, awards, industry, recognition, beautiful, design, high, quality, workmanship, years, designing, products, focus, function, ethical, business, practices, built, casabella, target, help, household, consumer, sleek, practical, products, areas, home, kitchen, bathroom, living, room, bedroom, bathroom, website, videos, fun, suggestions, accomplish, cleaning, house, casabella, cares, casabella, proud, member, rockland, county, ny, community, employ, 70, people, local, surrounding, areas, community, donating, percentage, web, sales, charitable, organizations, like, sisters, place, sponsoring, activities, feeding, children, sisters, place, casabella, takes, social, responsibility, seriously, donate, percentage, website, purchase, end, domestic, violence, peace, home, possible, primary, focus, charitable, giving, purchase, makes, difference, thank, support, partnership, place, long, strong, roots, visit, sisters, place, information, mission, work, people, funds, education, direct, support, legal, services, advocacy, aimed, eliminating, intimate, partner, violence, human, trafficking, feeding, children, casabella, help, hungry, families, sponsoring, programs, like, hunger, project, feeding, children, supplies, hot, meal, children, need, grateful, blessings, reach, help, local, community, national, level, information, visit, check, social, media, creative, simple, cleaning, ideas, facebook, instagram, pinterest"
407,419,4,9962,0.0,36.0,"health, equate, equate, facial, care","equate, beauty","EXPO 86074 Low-Odor Dry Erase Markers, Fine Point, Assorted Colors, 4-Count",https://m.media-amazon.com/images/I/81S7j4+YEML._AC_SL1500_.jpg,"instantly, remove, makeup, impurities, oil, simple, step, equate, beauty, wet, cleansing, towelettes, 40, count, infused, refreshing, ph, balanced, formula, clog, pores, equate, cleansing, towelettes, oil, free, dermatologist, ophthalmologist, allergy, tested, packaged, handy, pouch, lid, retain, moisture, refreshing, towelettes, compared, garnier, refreshing, remover, cleansing, towelettes, equate, beauty, understands, beauty, nt, skin, deep, large, selection, latest, beauty, products, equate, beauty, helps, best, equate, beauty, refreshing, wet, cleansing, towelettes, 40, count, ph, balanced, formula, instantly, removes, makeup, mascara, removes, impurities, oil, clog, pores, oil, free, dermatologist, ophthalmologist, allergy, tested, non, comedogenic, equate, cleansing, towelettes, suitable, daily, use, compare, garnier, refreshing, remover, cleansing, towelettes, product, manufactured, distributed, loreal, owner, registered, trademark, garnier, refreshing, cleansing, towelettes","health, equate, equate, facial, care, equate, beauty, instantly, remove, makeup, impurities, oil, simple, step, equate, beauty, wet, cleansing, towelettes, 40, count, infused, refreshing, ph, balanced, formula, clog, pores, equate, cleansing, towelettes, oil, free, dermatologist, ophthalmologist, allergy, tested, packaged, handy, pouch, lid, retain, moisture, refreshing, towelettes, compared, garnier, refreshing, remover, cleansing, towelettes, equate, beauty, understands, beauty, nt, skin, deep, large, selection, latest, beauty, products, equate, beauty, helps, best, equate, beauty, refreshing, wet, cleansing, towelettes, 40, count, ph, balanced, formula, instantly, removes, makeup, mascara, removes, impurities, oil, clog, pores, oil, free, dermatologist, ophthalmologist, allergy, tested, non, comedogenic, equate, cleansing, towelettes, suitable, daily, use, compare, garnier, refreshing, remover, cleansing, towelettes, product, manufactured, distributed, loreal, owner, registered, trademark, garnier, refreshing, cleansing, towelettes"
408,420,989188,67,0.0,0.0,"beauty, makeup, lip, makeup, lip, makeup, brands, black, opal, lip, makeup","black, opal","Anker Powerline+ Micro USB (6ft) The Premium Durable Cable [Double Braided Nylon] for Samsung, Nexus, LG, Motorola, Android Smartphones and More (Gray)",https://m.media-amazon.com/images/I/71WloEZMLOL._AC_SL1500_.jpg,"black, opal, color, splurge, sassy, luxe, matte, lipstick, modern, matte, answer, lips, longing, color, saturated, lipstick, imparts, smooth, intense, color, single, sweep, leaving, lips, bolder, risque, matte, lipstick, leave, long, lasting, color, lips, long, lasting, impression, wearing, creamy, lipstick, black, opal, colorsplurge, risque, matte, lipstick, fortified, long, lasting, moisture, binding, ingredients, smooth, restore, fullness, lips, black, opal, color, splurge, risque, matte, lipstick, paraben, free, feel, confident, products, putting, lips, lipstick, skin, types, high, pigment, lipstick, leaves, lips, moisturized, looking, better, statement, black, opal, color, splurge, sassy, luxe, matte, opal, color, splurge, sassy, luxe, matte, lipstick, color, saturated, matte, lipstick, paraben, free, non, drying, formula, long, lasting, color, restores, fullness, lips, leaves, lips, smooth, intense, color","beauty, makeup, lip, makeup, lip, makeup, brands, black, opal, lip, makeup, black, opal, black, opal, color, splurge, sassy, luxe, matte, lipstick, modern, matte, answer, lips, longing, color, saturated, lipstick, imparts, smooth, intense, color, single, sweep, leaving, lips, bolder, risque, matte, lipstick, leave, long, lasting, color, lips, long, lasting, impression, wearing, creamy, lipstick, black, opal, colorsplurge, risque, matte, lipstick, fortified, long, lasting, moisture, binding, ingredients, smooth, restore, fullness, lips, black, opal, color, splurge, risque, matte, lipstick, paraben, free, feel, confident, products, putting, lips, lipstick, skin, types, high, pigment, lipstick, leaves, lips, moisturized, looking, better, statement, black, opal, color, splurge, sassy, luxe, matte, opal, color, splurge, sassy, luxe, matte, lipstick, color, saturated, matte, lipstick, paraben, free, non, drying, formula, long, lasting, color, restores, fullness, lips, leaves, lips, smooth, intense, color"
409,421,13,8694130,5.0,1.0,"beauty, hair, care, hair, color, root, touch",easy,"Blue Diamond Almonds Nut Thins Cheddar Cheese Gluten Free Cracker Crisps, 4.25 Oz Boxes (Pack of 6)",https://m.media-amazon.com/images/I/61Mo45dvHqL._SL1000_.jpg,"pack, 4, pack, 4, upc, 381519012501, beautiful, natural, color, active, ingredients, permanent, color, water, c12, 15, cocamide, mea, dilinoleic, acid, linoleamidopropyl, dimethylamine, dimer, dilinoleate, p, phenylenediamine, ammonium, hydroxide, behentrimonium, chloride, m, aminophenol, n, n, phenylenediamine, sulfate, resorcinol, fragrance, erythorbic, acid, sodium, sulfite, sodium, metasilicate, edta, algae, extract, sorbitol, mica, iron, oxides, titanium, dioxide, carmine, color, activating, lotion, water, hydrogen, peroxide, cetearyl, alcohol, propylene, glycol, dicaprylate, dicaprate, styrene, vp, copolymer, etidronic, acid, uses, flawless, beauty, makeover, roots, 10, minutes, colorings, matches, brand, guaranteed, root, touch, right, root, touch, specially, designed, target, new, root, regrowth, restore, beautiful, natural, looking, color, 10, minutes, colorings, match, shade, brand, yes, unique, colormatch, root, creme, mixture, contains, perfect, blend, tones, proven, match, shade, matter, brand, use, works, salon, color, guaranteed, makes, easy, precision, color, brush, allows, easily, apply, creme, need, color, rest, hair, 10, minutes, roots, gone, 100, lasting, gray, coverage, resistant, grays, leading, retail, permanent, shades, pre, formulated, salon, color","beauty, hair, care, hair, color, root, touch, easy, pack, 4, pack, 4, upc, 381519012501, beautiful, natural, color, active, ingredients, permanent, color, water, c12, 15, cocamide, mea, dilinoleic, acid, linoleamidopropyl, dimethylamine, dimer, dilinoleate, p, phenylenediamine, ammonium, hydroxide, behentrimonium, chloride, m, aminophenol, n, n, phenylenediamine, sulfate, resorcinol, fragrance, erythorbic, acid, sodium, sulfite, sodium, metasilicate, edta, algae, extract, sorbitol, mica, iron, oxides, titanium, dioxide, carmine, color, activating, lotion, water, hydrogen, peroxide, cetearyl, alcohol, propylene, glycol, dicaprylate, dicaprate, styrene, vp, copolymer, etidronic, acid, uses, flawless, beauty, makeover, roots, 10, minutes, colorings, matches, brand, guaranteed, root, touch, right, root, touch, specially, designed, target, new, root, regrowth, restore, beautiful, natural, looking, color, 10, minutes, colorings, match, shade, brand, yes, unique, colormatch, root, creme, mixture, contains, perfect, blend, tones, proven, match, shade, matter, brand, use, works, salon, color, guaranteed, makes, easy, precision, color, brush, allows, easily, apply, creme, need, color, rest, hair, 10, minutes, roots, gone, 100, lasting, gray, coverage, resistant, grays, leading, retail, permanent, shades, pre, formulated, salon, color"
410,422,527,-2147483648,5.0,2.0,"personal, care, bath, body, body, wash, shower, gel","right, shower","EXPO Low Odor Dry Erase Markers, Chisel Tip, Assorted Colors, 8 Count",https://m.media-amazon.com/images/I/81AmlwOtNRL._AC_SL1500_.jpg,"right, shower, joy, body, wash, sulfate, free, body, wash, bright, cheery, scent, tangerine, honeysuckle, crafted, body, wash, fair, wholesome, good, means, parabens, phthalates, moisturizing, soothing, formulas, body, wash, 100, vegan, tested, animals, use, 100, recycled, materials, bottles, let, moisturizing, body, wash, uplift, spirits, cleansing, skin, feel, good, good, right, shower, believe, access, cleanliness, fundamental, human, right, mission, bring, showers, dignity, streets, bar, soap, body, wash, buy, help, turn, ordinary, trucks, buses, mobile, showers, people, living, streets, help, fight, inequality, restore, dignity, track, purchase, actively, helping, partners, right, shower, mission, cleanliness, commonplace, nt, wake, shower, join, sure, access, shower, day, right, shower, body, wash, joy, 16, oz, right, shower, joy, sulfate, free, body, wash, crafted, fair, wholesome, good, skin, moisturizing, soothing, formula, joy, moisturizing, body, wash, bright, scent, tangerine, honeysuckle, leaving, skin, mind, feeling, renewed, refreshed, right, shower, makes, 100, vegan, body, wash, tested, animals, packaged, 100, recycled, bottle, believe, access, cleanliness, fundamental, human, right, ve, sulfate, free, body, wash, body, soap, hand, soap, shampoo, face, wash, purchase, sulfate, free, body, wash, helping, turn, ordinary, trucks, buses, mobile, showers, people, living, streets","personal, care, bath, body, body, wash, shower, gel, right, shower, right, shower, joy, body, wash, sulfate, free, body, wash, bright, cheery, scent, tangerine, honeysuckle, crafted, body, wash, fair, wholesome, good, means, parabens, phthalates, moisturizing, soothing, formulas, body, wash, 100, vegan, tested, animals, use, 100, recycled, materials, bottles, let, moisturizing, body, wash, uplift, spirits, cleansing, skin, feel, good, good, right, shower, believe, access, cleanliness, fundamental, human, right, mission, bring, showers, dignity, streets, bar, soap, body, wash, buy, help, turn, ordinary, trucks, buses, mobile, showers, people, living, streets, help, fight, inequality, restore, dignity, track, purchase, actively, helping, partners, right, shower, mission, cleanliness, commonplace, nt, wake, shower, join, sure, access, shower, day, right, shower, body, wash, joy, 16, oz, right, shower, joy, sulfate, free, body, wash, crafted, fair, wholesome, good, skin, moisturizing, soothing, formula, joy, moisturizing, body, wash, bright, scent, tangerine, honeysuckle, leaving, skin, mind, feeling, renewed, refreshed, right, shower, makes, 100, vegan, body, wash, tested, animals, packaged, 100, recycled, bottle, believe, access, cleanliness, fundamental, human, right, ve, sulfate, free, body, wash, body, soap, hand, soap, shampoo, face, wash, purchase, sulfate, free, body, wash, helping, turn, ordinary, trucks, buses, mobile, showers, people, living, streets"
411,423,5,3,5.0,1.0,"health, aromatherapy, aromatherapy","oils, center","Swingline Staples, Premium High Capacity for Desktop Staplers, 3/8"" Length, 125/Strip, 2500/Box, Jam Free, Optima (35550)",https://m.media-amazon.com/images/I/61BFTqAqDxL._AC_SL1080_.jpg,"organic, apricot, kernel, oil, refined, cold, pressed, 100, pure, oil, suitable, food, cosmetic, purpose, botanical, prunus, armeniaca, extraction, method, cold, pressed, processing, type, refined, obtained, kernels, organic, pesticides, gmos, hexane, ingredients, apricot, kernel, oil, 100, pure, additives, carriers, added, description, apricot, kernel, carrier, oil, good, skin, types, rich, nourishing, particularly, vitamin, color, pale, yellow, golden, yellow, liquid, aromatic, description, apricot, kernel, carrier, oil, little, scent, characteristic, carrier, oils, common, uses, apricot, kernel, carrier, oil, popular, oil, suitable, manufacturers, aromatherapists, massage, therapists, universal, carrier, oil, food, nutritional, supplement, cosmetic, industries, cosmetically, apricot, kernel, oil, known, effective, emollient, easily, absorbed, skin, oil, known, help, counteract, soothe, skin, conditions, including, itching, dryness, inflammation, soaping, industry, knows, apricot, kernel, oil, condition, provide, stable, lather, soap, formulas, traditionally, oil, massage, therapy, soften, skin, result, higher, concentration, essential, fatty, acids, bulk, apricot, kernel, oil, relatively, stable, food, industry, dressings, culinary, applications, consistency, typical, characteristic, carrier, oils, absorption, absorbs, easily, skin, buying, product, organic, certified, supplier, organic, ingredients, shelf, life, apricot, oil, slow, rancid, users, expect, shelf, life, 1, year, proper, storage, conditions, cool, direct, sunlight, refrigeration, opening, recommended, donot, breathe, dust, store, cool, dry, free, tracking, number, items, shipped, business, day, business, day, confirmation, payment, received, pm, pst, including, weekends, holidays, receive, item, pleased, transaction, let, know, leaving, positive, feedback, return, look, forward, business, oils, center, apricot, kernel, oil, refined, organic, carrier, cold, pressed, 100, pure, 8, oz","health, aromatherapy, aromatherapy, oils, center, organic, apricot, kernel, oil, refined, cold, pressed, 100, pure, oil, suitable, food, cosmetic, purpose, botanical, prunus, armeniaca, extraction, method, cold, pressed, processing, type, refined, obtained, kernels, organic, pesticides, gmos, hexane, ingredients, apricot, kernel, oil, 100, pure, additives, carriers, added, description, apricot, kernel, carrier, oil, good, skin, types, rich, nourishing, particularly, vitamin, color, pale, yellow, golden, yellow, liquid, aromatic, description, apricot, kernel, carrier, oil, little, scent, characteristic, carrier, oils, common, uses, apricot, kernel, carrier, oil, popular, oil, suitable, manufacturers, aromatherapists, massage, therapists, universal, carrier, oil, food, nutritional, supplement, cosmetic, industries, cosmetically, apricot, kernel, oil, known, effective, emollient, easily, absorbed, skin, oil, known, help, counteract, soothe, skin, conditions, including, itching, dryness, inflammation, soaping, industry, knows, apricot, kernel, oil, condition, provide, stable, lather, soap, formulas, traditionally, oil, massage, therapy, soften, skin, result, higher, concentration, essential, fatty, acids, bulk, apricot, kernel, oil, relatively, stable, food, industry, dressings, culinary, applications, consistency, typical, characteristic, carrier, oils, absorption, absorbs, easily, skin, buying, product, organic, certified, supplier, organic, ingredients, shelf, life, apricot, oil, slow, rancid, users, expect, shelf, life, 1, year, proper, storage, conditions, cool, direct, sunlight, refrigeration, opening, recommended, donot, breathe, dust, store, cool, dry, free, tracking, number, items, shipped, business, day, business, day, confirmation, payment, received, pm, pst, including, weekends, holidays, receive, item, pleased, transaction, let, know, leaving, positive, feedback, return, look, forward, business, oils, center, apricot, kernel, oil, refined, organic, carrier, cold, pressed, 100, pure, 8, oz"
412,424,69,277,0.0,5.0,"premium, beauty, premium, bath, body, premium, body, treatments","dr, wheatgrass",Hot Shots Golf Fore - PlayStation 2 (Renewed),No images found,,"premium, beauty, premium, bath, body, premium, body, treatments, dr, wheatgrass, "
